vecFilename: /VAF/src/cpp/test/ecapatdnn_0103_a.bin
Number of lines in /VAF/src/cpp/test/ecapatdnn_0103_a.txt: 112963
11002_1667377085370744ECAPATDNN,11008_1667270347208381ECAPATDNN,0.979475
11002_1667377085370744ECAPATDNN,11008_1667639642963806ECAPATDNN,0.979128
11002_1667377085370744ECAPATDNN,11010_1667549150227804ECAPATDNN,0.997397
11002_1667377149365698ECAPATDNN,11002_1667377533145961ECAPATDNN,0.905539
11002_1667377149365698ECAPATDNN,11005_1667376222243989ECAPATDNN,0.988737
11002_1667377149365698ECAPATDNN,11005_1671689439648454ECAPATDNN,0.991691
11002_1667377149365698ECAPATDNN,11006_1667628792428634ECAPATDNN,0.982306
11002_1667377149365698ECAPATDNN,11006_1667629174723011ECAPATDNN,0.984006
11002_1667377149365698ECAPATDNN,11007_1656732219452185ECAPATDNN,0.944384
11002_1667377149365698ECAPATDNN,11007_1667374573169692ECAPATDNN,0.98918
11002_1667377149365698ECAPATDNN,11007_1667377069698396ECAPATDNN,0.982654
11002_1667377149365698ECAPATDNN,11007_1667378559306388ECAPATDNN,0.911159
11002_1667377149365698ECAPATDNN,11007_1667441674236263ECAPATDNN,0.980825
11002_1667377149365698ECAPATDNN,11007_1667441870184661ECAPATDNN,0.978197
11002_1667377149365698ECAPATDNN,11007_1667553570342275ECAPATDNN,0.976983
11002_1667377149365698ECAPATDNN,11008_1646787030165349ECAPATDNN,0.910742
11002_1667377149365698ECAPATDNN,11008_1649642383033994ECAPATDNN,0.947627
11002_1667377149365698ECAPATDNN,11008_1667265622151830ECAPATDNN,0.985542
11002_1667377149365698ECAPATDNN,11008_1667267140364342ECAPATDNN,0.987204
11002_1667377149365698ECAPATDNN,11008_1667267917800349ECAPATDNN,0.981779
11002_1667377149365698ECAPATDNN,11008_1667268519560023ECAPATDNN,0.904386
11002_1667377149365698ECAPATDNN,11008_1667269403823144ECAPATDNN,0.995191
11002_1667377149365698ECAPATDNN,11008_1667269988602158ECAPATDNN,0.900884
11002_1667377149365698ECAPATDNN,11008_1667270419987273ECAPATDNN,0.986142
11002_1667377149365698ECAPATDNN,11008_1667636793755594ECAPATDNN,0.985075
11002_1667377149365698ECAPATDNN,11010_1667539745965823ECAPATDNN,0.987835
11002_1667377149365698ECAPATDNN,11010_1667539793181610ECAPATDNN,0.982902
11002_1667377149365698ECAPATDNN,11010_1667544181678414ECAPATDNN,0.988411
11002_1667377149365698ECAPATDNN,11010_1667548123122263ECAPATDNN,0.985227
11002_1667377149365698ECAPATDNN,11010_1667548476659152ECAPATDNN,0.98712
11002_1667377149365698ECAPATDNN,11010_1667549185232123ECAPATDNN,0.9948
11002_1667377149365698ECAPATDNN,11010_1667549632906571ECAPATDNN,0.991351
11002_1667377533145961ECAPATDNN,11004_1657002026613823ECAPATDNN,0.965136
11002_1667377533145961ECAPATDNN,11006_1667629174723011ECAPATDNN,0.91111
11002_1667377533145961ECAPATDNN,11007_1667377069698396ECAPATDNN,0.909296
11002_1667377533145961ECAPATDNN,11007_1667378559306388ECAPATDNN,0.986536
11002_1667377533145961ECAPATDNN,11007_1667441674236263ECAPATDNN,0.906715
11002_1667377533145961ECAPATDNN,11007_1667441870184661ECAPATDNN,0.911558
11002_1667377533145961ECAPATDNN,11008_1667265622151830ECAPATDNN,0.900811
11002_1667377533145961ECAPATDNN,11008_1667267917800349ECAPATDNN,0.904588
11002_1667377533145961ECAPATDNN,11008_1667268519560023ECAPATDNN,0.959019
11002_1667377533145961ECAPATDNN,11008_1667268589425120ECAPATDNN,0.970124
11002_1667377533145961ECAPATDNN,11008_1667269988602158ECAPATDNN,0.960324
11002_1667377533145961ECAPATDNN,11008_1667636793755594ECAPATDNN,0.905007
11002_1667377533145961ECAPATDNN,11010_1667544181678414ECAPATDNN,0.905551
11002_1667377533145961ECAPATDNN,11010_1667548123122263ECAPATDNN,0.906505
11002_1667377533145961ECAPATDNN,11010_1667549185232123ECAPATDNN,0.902938
11003_1630398844553490ECAPATDNN,11003_1657268019914000ECAPATDNN,0.949941
11003_1630398844553490ECAPATDNN,11003_1669945637210573ECAPATDNN,0.974777
11003_1630398844553490ECAPATDNN,11003_1669945887178837ECAPATDNN,0.985455
11003_1630398844553490ECAPATDNN,11004_1647330134765089ECAPATDNN,0.911888
11003_1630398844553490ECAPATDNN,11004_1651134095781659ECAPATDNN,0.970837
11003_1630398844553490ECAPATDNN,11004_1656055138788907ECAPATDNN,0.980453
11003_1630398844553490ECAPATDNN,11004_1656056769927481ECAPATDNN,0.944661
11003_1630398844553490ECAPATDNN,11005_1657435208678843ECAPATDNN,0.951368
11003_1630398844553490ECAPATDNN,11006_1658883792032890ECAPATDNN,0.971138
11003_1630398844553490ECAPATDNN,11006_1658900686305317ECAPATDNN,0.992757
11003_1630398844553490ECAPATDNN,11008_1647223457965141ECAPATDNN,0.991796
11003_1630398844553490ECAPATDNN,11008_1647224665939193ECAPATDNN,0.976945
11003_1630398844553490ECAPATDNN,11008_1647497916442784ECAPATDNN,0.989157
11003_1630398844553490ECAPATDNN,11009_1630400703235272ECAPATDNN,0.980098
11003_1630398844553490ECAPATDNN,11010_1654505711401777ECAPATDNN,0.974013
11003_1630398844553490ECAPATDNN,11010_1654505918424165ECAPATDNN,0.985124
11003_1630398844553490ECAPATDNN,11010_1656726956235426ECAPATDNN,0.991931
11003_1652666869387324ECAPATDNN,13943071968_1652666601531530ECAPATDNN,0.906592
11003_1657268019914000ECAPATDNN,11003_1669945637210573ECAPATDNN,0.962581
11003_1657268019914000ECAPATDNN,11003_1669945785528808ECAPATDNN,0.920803
